|  Class   | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersedction |
+----------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+---------------+
| Class 22 |      1.0      |      0.9931     |        0.9997       |        0.9955        |     1.0      |     0.9295     |       0.9995       |        0.9905       |     1.0      |     0.6858     |       0.9995       |        0.9903       |     115      |       53      |
| Class 23 |      1.0      |      0.988      |        0.9997       |        0.9955        |     1.0      |     0.9272     |       0.9997       |        0.9905       |     1.0      |     0.715      |       0.9995       |         0.99        |     115      |       42      |
| Class 24 |      1.0      |      0.9973     |        0.9997       |        0.9954        |     1.0      |     0.9049     |       0.9997       |         0.99        |     1.0      |     0.7098     |       0.9995       |        0.9901       |     115      |       60      |
| Class 25 |      1.0      |      0.9888     |        0.9997       |        0.9955        |    0.9935    |     0.9488     |       0.9996       |        0.9905       |    0.9935    |     0.8504     |       0.9997       |        0.9903       |     115      |       46      |
| Class 26 |      1.0      |      0.9969     |        0.9997       |        0.9954        |     1.0      |     0.9643     |       0.9997       |        0.9903       |     1.0      |     0.8139     |       0.9996       |         0.99        |     115      |       48      |
| Class 27 |      1.0      |      0.9958     |        0.9997       |        0.9954        |     1.0      |     0.951      |       0.9997       |        0.9903       |     1.0      |     0.8459     |       0.9995       |        0.9904       |     115      |       53      |
| Class 28 |      1.0      |      0.9968     |        0.9997       |        0.9954        |     1.0      |     0.9638     |       0.9995       |        0.9905       |     1.0      |     0.8064     |       0.9995       |        0.9899       |     115      |       50      |
| Class 29 |      1.0      |      0.9948     |        0.9997       |        0.9954        |     1.0      |     0.9611     |       0.9997       |        0.9903       |    0.9917    |     0.7727     |       0.9998       |         0.99        |     115      |       44      |
| Class 30 |      1.0      |      0.9969     |        0.9997       |        0.9954        |     1.0      |     0.9353     |       0.9997       |        0.9899       |     1.0      |     0.8379     |       0.9995       |        0.9898       |     115      |       49      |
| Class 31 |      1.0      |      0.995      |        0.9997       |        0.9954        |     1.0      |     0.9672     |       0.9997       |        0.9904       |     1.0      |     0.8701     |       0.9997       |        0.9901       |     115      |       49      |
| Class 32 |      1.0      |      0.9957     |        0.9997       |        0.9954        |     1.0      |     0.9526     |       0.9995       |        0.9905       |     1.0      |     0.8155     |       0.9995       |        0.9902       |     115      |       47      |
| Class 33 |      1.0      |      0.9948     |        0.9997       |        0.9954        |     1.0      |     0.9088     |       0.9995       |        0.9903       |     1.0      |     0.8744     |       0.9997       |        0.9897       |     115      |       55      |
| Class 34 |      1.0      |      0.9969     |        0.9997       |        0.9954        |     1.0      |     0.963      |       0.9997       |        0.9899       |     1.0      |     0.8367     |       0.9996       |        0.9898       |     115      |       49      |
| Class 35 |      1.0      |      0.9941     |        0.9997       |        0.9955        |     1.0      |     0.9206     |       0.9997       |        0.9906       |     1.0      |     0.7971     |       0.9997       |        0.9904       |     115      |       55      |
| Class 36 |      1.0      |      0.9941     |        0.9997       |        0.9955        |     1.0      |     0.9256     |       0.9995       |        0.9907       |     1.0      |     0.7541     |       0.9996       |         0.99        |     115      |       55      |
| Class 37 |      1.0      |      0.9939     |        0.9997       |        0.9955        |     1.0      |     0.9595     |       0.9997       |        0.9906       |     1.0      |     0.6893     |       0.9997       |         0.99        |     115      |       43      |
| Class 38 |      1.0      |      0.9959     |        0.9997       |        0.9954        |     1.0      |     0.9401     |       0.9998       |        0.9903       |     1.0      |     0.7708     |       0.9996       |        0.9901       |     115      |       51      |
| Class 39 |      1.0      |      0.9953     |        0.9997       |        0.9954        |     1.0      |     0.9719     |       0.9997       |        0.9904       |    0.9922    |     0.8894     |       0.9997       |        0.9899       |     115      |       50      |
| Class 40 |      1.0      |      0.9812     |        0.9997       |        0.9956        |    0.9796    |     0.946      |       0.9997       |        0.9905       |    0.9796    |     0.8422     |       0.9997       |        0.9899       |     115      |       43      |
| Class 41 |      1.0      |      0.9939     |        0.9997       |        0.9955        |     1.0      |     0.9414     |       0.9995       |        0.9906       |     1.0      |     0.6898     |       0.9995       |        0.9898       |     115      |       54      |
| Class 42 |      1.0      |      0.9963     |        0.9997       |        0.9954        |     1.0      |     0.967      |       0.9995       |        0.9905       |     1.0      |     0.8173     |       0.9997       |        0.9902       |     115      |       51      |
| Class 43 |      1.0      |      0.9948     |        0.9997       |        0.9954        |     1.0      |     0.9686     |       0.9998       |        0.9903       |     1.0      |     0.8352     |       0.9998       |        0.9899       |     115      |       48      |
| Class 44 |      1.0      |      0.9964     |        0.9997       |        0.9954        |     1.0      |     0.9561     |       0.9997       |        0.9902       |     1.0      |     0.8045     |       0.9995       |         0.99        |     115      |       52      |
| Class 45 |      1.0      |      0.9954     |        0.9997       |        0.9954        |     1.0      |     0.9642     |       0.9997       |        0.9903       |     1.0      |     0.8525     |       0.9997       |        0.9899       |     115      |       49      |
| Class 46 |      1.0      |      0.9948     |        0.9997       |        0.9954        |    0.993     |     0.9622     |       0.9995       |        0.9904       |    0.993     |     0.758      |       0.9995       |        0.9902       |     115      |       51      |
| Class 47 |     0.9933    |      0.9934     |        0.9998       |        0.9955        |    0.9866    |     0.9038     |       0.9998       |        0.9902       |    0.9866    |     0.7718     |       0.9998       |        0.9898       |     115      |       54      |
| Class 48 |      1.0      |      0.9955     |        0.9997       |        0.9954        |     1.0      |     0.9597     |       0.9997       |        0.9903       |     1.0      |     0.8212     |       0.9997       |        0.9903       |     115      |       51      |
| Class 49 |      1.0      |      0.9958     |        0.9997       |        0.9954        |     1.0      |     0.9443     |       0.9997       |        0.9901       |     1.0      |     0.816      |       0.9995       |         0.99        |     115      |       50      |
| Class 50 |      1.0      |      0.9951     |        0.9997       |        0.9954        |     1.0      |     0.9498     |       0.9996       |        0.9902       |     1.0      |     0.7827     |       0.9997       |        0.9898       |     115      |       49      |
| Class 51 |      1.0      |      0.997      |        0.9997       |        0.9954        |     1.0      |     0.9698     |       0.9997       |         0.99        |     1.0      |     0.8588     |       0.9996       |        0.9901       |     115      |       48      |
| Class 52 |      1.0      |      0.9963     |        0.9997       |        0.9954        |     1.0      |     0.9833     |       0.9995       |        0.9904       |     1.0      |     0.9196     |       0.9995       |        0.9897       |     115      |       47      |
| Class 53 |      1.0      |      0.9947     |        0.9997       |        0.9955        |    0.9938    |     0.9731     |       0.9997       |        0.9907       |    0.9938    |     0.8426     |       0.9996       |        0.9903       |     115      |       47      |
| Class 54 |      1.0      |      0.9949     |        0.9997       |        0.9954        |     1.0      |     0.9575     |       0.9996       |        0.9906       |     1.0      |     0.8004     |       0.9997       |        0.9901       |     115      |       50      |
| Class 55 |      1.0      |      0.9968     |        0.9997       |        0.9954        |     1.0      |      0.92      |       0.9997       |        0.9902       |     1.0      |     0.7308     |       0.9997       |        0.9897       |     115      |       56      |
| Class 56 |      1.0      |      0.9942     |        0.9997       |        0.9955        |     1.0      |     0.9435     |       0.9996       |        0.9905       |     1.0      |     0.8268     |       0.9998       |        0.9902       |     115      |       52      |
| Class 57 |      1.0      |      0.9958     |        0.9997       |        0.9954        |     1.0      |     0.9544     |       0.9997       |        0.9903       |     1.0      |     0.7437     |       0.9995       |         0.99        |     115      |       47      |
| Class 58 |      1.0      |      0.996      |        0.9997       |        0.9954        |     1.0      |     0.9574     |       0.9996       |        0.9902       |     1.0      |     0.7652     |       0.9997       |         0.99        |     115      |       47      |
| Class 59 |     0.9931    |      0.9943     |        0.9998       |        0.9955        |    0.9931    |     0.9416     |       0.9998       |        0.9898       |    0.9931    |     0.8272     |       0.9998       |        0.9902       |     115      |       43      |
| Class 60 |      1.0      |      0.9963     |        0.9997       |        0.9954        |     1.0      |     0.9566     |       0.9997       |        0.9904       |     1.0      |     0.7462     |       0.9997       |        0.9902       |     115      |       45      |
| Class 61 |      1.0      |      0.9943     |        0.9997       |        0.9955        |     1.0      |     0.9011     |       0.9998       |        0.9903       |     1.0      |     0.7606     |       0.9996       |        0.9901       |     115      |       56      |
| Class 62 |      1.0      |      0.9948     |        0.9997       |        0.9954        |     1.0      |     0.9352     |       0.9997       |        0.9904       |     1.0      |     0.737      |       0.9995       |        0.9902       |     115      |       49      |
| Class 63 |      1.0      |      0.9976     |        0.9997       |        0.9954        |     1.0      |     0.9708     |       0.9995       |        0.9903       |     1.0      |     0.8358     |       0.9995       |        0.9901       |     115      |       47      |
| Class 64 |      1.0      |      0.997      |        0.9997       |        0.9954        |     1.0      |     0.9522     |       0.9998       |        0.9903       |     1.0      |     0.792      |       0.9997       |        0.9901       |     115      |       52      |
| Class 65 |      1.0      |      0.9959     |        0.9997       |        0.9954        |     1.0      |     0.9343     |       0.9997       |        0.9902       |     1.0      |     0.7635     |       0.9997       |        0.9901       |     115      |       57      |
| Class 66 |     0.9942    |      0.9958     |        0.9998       |        0.9954        |    0.9942    |     0.957      |       0.9999       |        0.9902       |    0.9942    |     0.8532     |       0.9999       |        0.9901       |     115      |       42      |
| Class 67 |      1.0      |      0.9959     |        0.9997       |        0.9954        |     1.0      |     0.9494     |       0.9995       |        0.9902       |     1.0      |     0.7032     |       0.9995       |        0.9898       |     115      |       56      |
| Class 68 |      1.0      |      0.9949     |        0.9997       |        0.9954        |     1.0      |     0.9529     |       0.9998       |        0.9903       |     1.0      |     0.7675     |       0.9996       |        0.9901       |     115      |       49      |
| Class 69 |      1.0      |      0.9937     |        0.9997       |        0.9955        |     1.0      |     0.9421     |       0.9997       |        0.9905       |     1.0      |     0.7374     |       0.9997       |         0.99        |     115      |       51      |
| Class 70 |      1.0      |      0.9964     |        0.9997       |        0.9954        |     1.0      |     0.9335     |       0.9995       |        0.9905       |     1.0      |     0.7739     |       0.9997       |        0.9901       |     115      |       50      |
| Class 71 |      1.0      |      0.9965     |        0.9997       |        0.9954        |     1.0      |     0.9299     |       0.9997       |        0.9903       |     1.0      |     0.8847     |       0.9997       |         0.99        |     115      |       53      |
| Class 72 |      1.0      |      0.9833     |        0.9997       |        0.9955        |     1.0      |     0.8663     |       0.9995       |        0.9905       |     1.0      |     0.5579     |       0.9995       |        0.9899       |     115      |       49      |
| Class 73 |      1.0      |      0.9966     |        0.9997       |        0.9954        |     1.0      |     0.9694     |       0.9997       |        0.9901       |     1.0      |     0.8168     |       0.9997       |        0.9899       |     115      |       52      |
| Class 74 |      1.0      |      0.9946     |        0.9997       |        0.9954        |     1.0      |     0.9249     |       0.9996       |        0.9904       |     1.0      |     0.7485     |       0.9995       |        0.9903       |     115      |       58      |
| Class 75 |      1.0      |      0.9972     |        0.9997       |        0.9954        |     1.0      |     0.9687     |       0.9997       |        0.9905       |     1.0      |     0.8858     |       0.9997       |        0.9899       |     115      |       53      |
| Class 76 |     0.9997    |      0.9954     |        0.9997       |        0.9954        |    0.9995    |     0.9907     |       0.9995       |        0.9906       |    0.9997    |     0.9874     |       0.9997       |        0.9873       |     115      |       9       |
+----------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+---------------+



+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+---------------+
|  Class  | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersedction |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+---------------+
| Class 0 |     0.9781    |      0.9671     |        0.9288       |        0.9165        |    0.9769    |     0.6375     |       0.9272       |        0.6026       |    0.7752    |     0.2297     |       0.9378       |        0.6149       |     384      |      226      |
